min_samples_split,max_depth,time_taken,memory_used,accuracy,precision,recall,f1_score
3,10,0.05058598518371582,0.00390625,0.9333333333333333,0.875,0.875,0.875
3,10,0.05058598518371582,0.00390625,0.9333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666
3,10,0.05058598518371582,0.00390625,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
3,10,0.055466413497924805,0.0,0.9,1.0,1.0,1.0
3,10,0.055466413497924805,0.0,0.9,0.8571428571428571,0.75,0.8
3,10,0.055466413497924805,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
3,10,0.055466413497924805,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
3,10,0.055466413497924805,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
3,10,0.05373883247375488,0.0078125,0.9,1.0,1.0,1.0
3,10,0.05373883247375488,0.0078125,0.9,0.8571428571428571,0.75,0.8
3,10,0.05373883247375488,0.0078125,0.9,0.7777777777777778,0.875,0.8235294117647058
3,10,0.05373883247375488,0.0078125,0.9,0.8783068783068783,0.875,0.8745098039215686
3,10,0.05373883247375488,0.0078125,0.9,0.9026455026455026,0.9,0.8996078431372548
3,10,0.06035113334655762,0.0,0.9,1.0,1.0,1.0
3,10,0.06035113334655762,0.0,0.9,0.8571428571428571,0.75,0.8
3,10,0.06035113334655762,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
3,10,0.06035113334655762,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
3,10,0.06035113334655762,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
3,10,0.05802297592163086,0.01171875,0.9,1.0,1.0,1.0
3,10,0.05802297592163086,0.01171875,0.9,0.8571428571428571,0.75,0.8
3,10,0.05802297592163086,0.01171875,0.9,0.7777777777777778,0.875,0.8235294117647058
3,10,0.05802297592163086,0.01171875,0.9,0.8783068783068783,0.875,0.8745098039215686
3,10,0.05802297592163086,0.01171875,0.9,0.9026455026455026,0.9,0.8996078431372548
3,10,0.056954145431518555,0.0,0.9,1.0,1.0,1.0
3,10,0.056954145431518555,0.0,0.9,0.8571428571428571,0.75,0.8
3,10,0.056954145431518555,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
3,10,0.056954145431518555,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
3,10,0.056954145431518555,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
3,10,0.05476999282836914,0.00390625,0.9,1.0,1.0,1.0
3,10,0.05476999282836914,0.00390625,0.9,0.8571428571428571,0.75,0.8
3,10,0.05476999282836914,0.00390625,0.9,0.7777777777777778,0.875,0.8235294117647058
3,10,0.05476999282836914,0.00390625,0.9,0.8783068783068783,0.875,0.8745098039215686
3,10,0.05476999282836914,0.00390625,0.9,0.9026455026455026,0.9,0.8996078431372548
3,10,0.0555877685546875,0.0,0.9,1.0,1.0,1.0
3,10,0.0555877685546875,0.0,0.9,0.8571428571428571,0.75,0.8
3,10,0.0555877685546875,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
3,10,0.0555877685546875,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
3,10,0.0555877685546875,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
4,10,0.024194955825805664,0.0,0.7333333333333333,1.0,1.0,1.0
4,10,0.024194955825805664,0.0,0.7333333333333333,0.5,1.0,0.6666666666666666
4,10,0.024194955825805664,0.0,0.7333333333333333,0.0,0.0,0.0
4,10,0.024194955825805664,0.0,0.7333333333333333,0.5,0.6666666666666666,0.5555555555555555
4,10,0.024194955825805664,0.0,0.7333333333333333,0.6,0.7333333333333333,0.6444444444444444
4,10,0.04374384880065918,0.01171875,0.9,1.0,1.0,1.0
4,10,0.04374384880065918,0.01171875,0.9,0.8571428571428571,0.75,0.8
4,10,0.04374384880065918,0.01171875,0.9,0.7777777777777778,0.875,0.8235294117647058
4,10,0.04374384880065918,0.01171875,0.9,0.8783068783068783,0.875,0.8745098039215686
4,10,0.04374384880065918,0.01171875,0.9,0.9026455026455026,0.9,0.8996078431372548
4,10,0.05536794662475586,0.0,0.9333333333333333,1.0,1.0,1.0
4,10,0.05536794662475586,0.0,0.9333333333333333,0.875,0.875,0.875
4,10,0.05536794662475586,0.0,0.9333333333333333,0.875,0.875,0.875
4,10,0.05536794662475586,0.0,0.9333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666
4,10,0.05536794662475586,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
4,10,0.06147193908691406,0.0,0.9,1.0,1.0,1.0
4,10,0.06147193908691406,0.0,0.9,0.8571428571428571,0.75,0.8
4,10,0.06147193908691406,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
4,10,0.06147193908691406,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
4,10,0.06147193908691406,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
4,10,0.05700874328613281,0.01171875,0.9,1.0,1.0,1.0
4,10,0.05700874328613281,0.01171875,0.9,0.8571428571428571,0.75,0.8
4,10,0.05700874328613281,0.01171875,0.9,0.7777777777777778,0.875,0.8235294117647058
4,10,0.05700874328613281,0.01171875,0.9,0.8783068783068783,0.875,0.8745098039215686
4,10,0.05700874328613281,0.01171875,0.9,0.9026455026455026,0.9,0.8996078431372548
4,10,0.0570528507232666,0.015625,0.9,1.0,1.0,1.0
4,10,0.0570528507232666,0.015625,0.9,0.8571428571428571,0.75,0.8
4,10,0.0570528507232666,0.015625,0.9,0.7777777777777778,0.875,0.8235294117647058
4,10,0.0570528507232666,0.015625,0.9,0.8783068783068783,0.875,0.8745098039215686
4,10,0.0570528507232666,0.015625,0.9,0.9026455026455026,0.9,0.8996078431372548
4,10,0.0539700984954834,0.0,0.9,1.0,1.0,1.0
4,10,0.0539700984954834,0.0,0.9,0.8571428571428571,0.75,0.8
4,10,0.0539700984954834,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
4,10,0.0539700984954834,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
4,10,0.0539700984954834,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
4,10,0.06651520729064941,0.0,0.9,1.0,1.0,1.0
4,10,0.06651520729064941,0.0,0.9,0.8571428571428571,0.75,0.8
4,10,0.06651520729064941,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
4,10,0.06651520729064941,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
4,10,0.06651520729064941,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
4,10,0.057264089584350586,0.0,0.9,1.0,1.0,1.0
4,10,0.057264089584350586,0.0,0.9,0.8571428571428571,0.75,0.8
4,10,0.057264089584350586,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
4,10,0.057264089584350586,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
4,10,0.057264089584350586,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
4,10,0.059237003326416016,0.0,0.9,1.0,1.0,1.0
4,10,0.059237003326416016,0.0,0.9,0.8571428571428571,0.75,0.8
4,10,0.059237003326416016,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
4,10,0.059237003326416016,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
4,10,0.059237003326416016,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
5,10,0.024415969848632812,0.00390625,0.7333333333333333,1.0,1.0,1.0
5,10,0.024415969848632812,0.00390625,0.7333333333333333,0.5,1.0,0.6666666666666666
5,10,0.024415969848632812,0.00390625,0.7333333333333333,0.0,0.0,0.0
5,10,0.024415969848632812,0.00390625,0.7333333333333333,0.5,0.6666666666666666,0.5555555555555555
5,10,0.024415969848632812,0.00390625,0.7333333333333333,0.6,0.7333333333333333,0.6444444444444444
5,10,0.0445559024810791,0.0,0.9,1.0,1.0,1.0
5,10,0.0445559024810791,0.0,0.9,0.8571428571428571,0.75,0.8
5,10,0.0445559024810791,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
5,10,0.0445559024810791,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
5,10,0.0445559024810791,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
5,10,0.053130149841308594,0.0,0.9333333333333333,1.0,1.0,1.0
5,10,0.053130149841308594,0.0,0.9333333333333333,0.875,0.875,0.875
5,10,0.053130149841308594,0.0,0.9333333333333333,0.875,0.875,0.875
5,10,0.053130149841308594,0.0,0.9333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666
5,10,0.053130149841308594,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
5,10,0.05601096153259277,0.0,0.9,1.0,1.0,1.0
5,10,0.05601096153259277,0.0,0.9,0.8571428571428571,0.75,0.8
5,10,0.05601096153259277,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
5,10,0.05601096153259277,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
5,10,0.05601096153259277,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
5,10,0.06186223030090332,0.0,0.9,1.0,1.0,1.0
5,10,0.06186223030090332,0.0,0.9,0.8571428571428571,0.75,0.8
5,10,0.06186223030090332,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
5,10,0.06186223030090332,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
5,10,0.06186223030090332,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
5,10,0.05957198143005371,0.0078125,0.9,1.0,1.0,1.0
5,10,0.05957198143005371,0.0078125,0.9,0.8571428571428571,0.75,0.8
5,10,0.05957198143005371,0.0078125,0.9,0.7777777777777778,0.875,0.8235294117647058
5,10,0.05957198143005371,0.0078125,0.9,0.8783068783068783,0.875,0.8745098039215686
5,10,0.05957198143005371,0.0078125,0.9,0.9026455026455026,0.9,0.8996078431372548
5,10,0.05983996391296387,0.0,0.9,1.0,1.0,1.0
5,10,0.05983996391296387,0.0,0.9,0.8571428571428571,0.75,0.8
5,10,0.05983996391296387,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
5,10,0.05983996391296387,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
5,10,0.05983996391296387,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
5,10,0.05467987060546875,0.0078125,0.9,1.0,1.0,1.0
5,10,0.05467987060546875,0.0078125,0.9,0.8571428571428571,0.75,0.8
5,10,0.05467987060546875,0.0078125,0.9,0.7777777777777778,0.875,0.8235294117647058
5,10,0.05467987060546875,0.0078125,0.9,0.8783068783068783,0.875,0.8745098039215686
5,10,0.05467987060546875,0.0078125,0.9,0.9026455026455026,0.9,0.8996078431372548
5,10,0.05495309829711914,0.0,0.9,1.0,1.0,1.0
5,10,0.05495309829711914,0.0,0.9,0.8571428571428571,0.75,0.8
5,10,0.05495309829711914,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
5,10,0.05495309829711914,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
5,10,0.05495309829711914,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
5,10,0.06291770935058594,0.0,0.9,1.0,1.0,1.0
5,10,0.06291770935058594,0.0,0.9,0.8571428571428571,0.75,0.8
5,10,0.06291770935058594,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
5,10,0.06291770935058594,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
5,10,0.06291770935058594,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
6,10,0.02496933937072754,0.0,0.7333333333333333,1.0,1.0,1.0
6,10,0.02496933937072754,0.0,0.7333333333333333,0.5,1.0,0.6666666666666666
6,10,0.02496933937072754,0.0,0.7333333333333333,0.0,0.0,0.0
6,10,0.02496933937072754,0.0,0.7333333333333333,0.5,0.6666666666666666,0.5555555555555555
6,10,0.02496933937072754,0.0,0.7333333333333333,0.6,0.7333333333333333,0.6444444444444444
6,10,0.04436898231506348,0.0,0.9,1.0,1.0,1.0
6,10,0.04436898231506348,0.0,0.9,0.8571428571428571,0.75,0.8
6,10,0.04436898231506348,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
6,10,0.04436898231506348,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
6,10,0.04436898231506348,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
6,10,0.055854082107543945,0.0,0.9333333333333333,1.0,1.0,1.0
6,10,0.055854082107543945,0.0,0.9333333333333333,0.875,0.875,0.875
6,10,0.055854082107543945,0.0,0.9333333333333333,0.875,0.875,0.875
6,10,0.055854082107543945,0.0,0.9333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666
6,10,0.055854082107543945,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
6,10,0.060446977615356445,0.0,0.9,1.0,1.0,1.0
6,10,0.060446977615356445,0.0,0.9,0.8571428571428571,0.75,0.8
6,10,0.060446977615356445,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
6,10,0.060446977615356445,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
6,10,0.060446977615356445,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
6,10,0.06308126449584961,0.0,0.9,1.0,1.0,1.0
6,10,0.06308126449584961,0.0,0.9,0.8571428571428571,0.75,0.8
6,10,0.06308126449584961,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
6,10,0.06308126449584961,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
6,10,0.06308126449584961,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
6,10,0.05516195297241211,0.0,0.9,1.0,1.0,1.0
6,10,0.05516195297241211,0.0,0.9,0.8571428571428571,0.75,0.8
6,10,0.05516195297241211,0.0,0.9,0.7777777777777778,0.875,0.8235294117647058
6,10,0.05516195297241211,0.0,0.9,0.8783068783068783,0.875,0.8745098039215686
6,10,0.05516195297241211,0.0,0.9,0.9026455026455026,0.9,0.8996078431372548
6,10,0.06160926818847656,0.01171875,0.9,1.0,1.0,1.0
6,10,0.06160926818847656,0.01171875,0.9,0.8571428571428571,0.75,0.8
6,10,0.06160926818847656,0.01171875,0.9,0.7777777777777778,0.875,0.8235294117647058
6,10,0.06160926818847656,0.01171875,0.9,0.8783068783068783,0.875,0.8745098039215686
6,10,0.06160926818847656,0.01171875,0.9,0.9026455026455026,0.9,0.8996078431372548
6,10,0.05465197563171387,0.01171875,0.9,1.0,1.0,1.0
6,10,0.05465197563171387,0.01171875,0.9,0.8571428571428571,0.75,0.8
6,10,0.05465197563171387,0.01171875,0.9,0.7777777777777778,0.875,0.8235294117647058
6,10,0.05465197563171387,0.01171875,0.9,0.8783068783068783,0.875,0.8745098039215686
6,10,0.05465197563171387,0.01171875,0.9,0.9026455026455026,0.9,0.8996078431372548
